filepath,cddd,smiles
../drug-diffuser-0717/datasets/LactMed/brotizolam.jpg,,Cc1nnc2n1-c1sc(-c3ccccc3Cl)cc1C(Br)=NC2
../drug-diffuser-0717/datasets/LactMed/Imipenem and Cilastatin.jpg,,CC(C)C1C(=O)N2C(CC=CC(N)C(=O)O)=C(SCCCCC(NC(=O)C3=C(C(=O)O)CCN3)C(C)(C)C(=O)O)C12
../drug-diffuser-0717/datasets/LactMed/Tetracycline.jpg,,CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12O
../drug-diffuser-0717/datasets/LactMed/Enflurane.jpg,,FC(F)OC(F)(F)C(F)Cl
../drug-diffuser-0717/datasets/LactMed/Protriptyline.jpg,,CNCCCC1c2ccccc2C=Cc2ccccc21
../drug-diffuser-0717/datasets/LactMed/Sodium Iodide I 123.jpg,,[N-]=[N+]=C1CC2CCC1C2
../drug-diffuser-0717/datasets/LactMed/venetoclax.jpg,,CC1(C)CCC(Nc2cc(N3CCOCC3)c(S(=O)(=O)Nc3ccc(-c4cc[nH]c4)c(NCc4ccc(F)cc4)c3)cc2[N+](=O)[O-])CC1
../drug-diffuser-0717/datasets/LactMed/Ioxilan.jpg,,CC(=O)N(CC(O)CO)c1c(C)c(C(=O)NCC(O)CO)c(F)c(C(=O)NCCO)c1Cl
../drug-diffuser-0717/datasets/LactMed/Valdecoxib.jpg,,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1
../drug-diffuser-0717/datasets/LactMed/Formoterol.jpg,,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1
../drug-diffuser-0717/datasets/LactMed/Brexpiprazole.jpg,,O=c1ccc(OCCCCN2CCN(c3cccc4sccc34)CC2)c2cc[nH]c2c1
../drug-diffuser-0717/datasets/LactMed/Cyclosporine.jpg,,CC(C)CC1NC(=O)C(C(C)C)NC(=O)C(C(=O)NC(C)C(=O)C=CC2CC2C)CC(C(C)C)NC(=O)C(C(C)C)NC(=O)C(C)NC1=O
../drug-diffuser-0717/datasets/LactMed/Prazosin.jpg,,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC
../drug-diffuser-0717/datasets/LactMed/Tobramycin.jpg,,NCC1CC(O)C(OC2C(N)CC(N)C(OC3OC(CN)C(O)CC3N)C2O)C(N)C1O
../drug-diffuser-0717/datasets/LactMed/Phosphorus P 32.jpg,,CC(C)(C=O)C1CC1
../drug-diffuser-0717/datasets/LactMed/Dihydrocodeine.jpg,,COc1ccc2c3c1OC1C(O)CCC4(O)C(C2)CC314
../drug-diffuser-0717/datasets/LactMed/Yttrium Y 90.jpg,,CC(=O)OC1(C)CCC=C1C
../drug-diffuser-0717/datasets/LactMed/Lanreotide.jpg,,CC(C)C1NC(=O)C(Cc2cnc[nH]2)NC(=O)C(CCCN)NC(=O)C(Cc2ccc3ccccc3c2)NC(=O)c2cc(ccc2O)NC1=O
../drug-diffuser-0717/datasets/LactMed/Sparfloxacin.jpg,,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1
../drug-diffuser-0717/datasets/LactMed/Bremelanotide.jpg,,CCCCC1NC(=O)C(Cc2cnc[nH]2)NC(=O)C(CCCN=C(N)N)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C)NC1=O
../drug-diffuser-0717/datasets/LactMed/rimantadine.jpg,,CC(N)C12CC3CC(CC(C3)C1)C2
../drug-diffuser-0717/datasets/LactMed/Rhubarb.jpg,,
../drug-diffuser-0717/datasets/LactMed/Deferiprone.jpg,,Cc1c(O)c(=O)ccn1C
../drug-diffuser-0717/datasets/LactMed/Antipyrine.jpg,,Cc1cc(=O)n(-c2ccccc2)n1C
../drug-diffuser-0717/datasets/LactMed/Thiethylperazine.jpg,,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2
../drug-diffuser-0717/datasets/LactMed/Somatrem.jpg,,CC(C)CC(NC(=O)C1CCCN1C(=O)C(CC(N)=O)NC(=O)CNC(=O)C1CCCN1C(=O)C(C)N)C(=O)NC(C=C(N)N)C(=O)O
../drug-diffuser-0717/datasets/LactMed/Iocanlidic Acid I 123.jpg,,O=C(O)CCCCCCCCCCCCCCc1ccc(O)cc1
../drug-diffuser-0717/datasets/LactMed/rimegepant.jpg,,O=C(OC1CCC(c2cccc(F)c2F)C(O)C1)N1CCC(c2ccccc2)C(n2c(=O)[nH]c3cccnc32)CC1
../drug-diffuser-0717/datasets/LactMed/Daptomycin.jpg,,CC1CC(CC(=O)O)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CCC(=O)O)NC(=O)C2=CC(C1)C(N)NC(=O)C(CC(=O)O)NC2N
../drug-diffuser-0717/datasets/LactMed/Flurazepam.jpg,,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
../drug-diffuser-0717/datasets/LactMed/Droperidol.jpg,,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
../drug-diffuser-0717/datasets/LactMed/somapacitan.jpg,,CC(CO)CCCCNC(=O)CCCCCOC(C)(C)CCCN=C=O
../drug-diffuser-0717/datasets/LactMed/Tranylcypromine.jpg,,NC1CC1c1ccccc1
../drug-diffuser-0717/datasets/LactMed/Cromolyn.jpg,,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1
../drug-diffuser-0717/datasets/LactMed/Desmopressin.jpg,,
../drug-diffuser-0717/datasets/LactMed/Estradiol Cypionate.jpg,,CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC(=O)CCC1CCCC1
../drug-diffuser-0717/datasets/LactMed/Gadoxetate.jpg,,CCOc1ccc(CC(CN(CC)CC(=O)O)CN(CCN(CC(=O)O)CC(=O)O)CC(CC(=O)O)C(=O)O)cc1
../drug-diffuser-0717/datasets/LactMed/Prilocaine.jpg,,CCCNC(C)C(=O)Nc1ccccc1C
../drug-diffuser-0717/datasets/LactMed/Carbinoxamine.jpg,,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1
../drug-diffuser-0717/datasets/LactMed/Technetium Tc 99m Gluconate.jpg,,O=C(O)C(O)C(O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)C(O)CO
../drug-diffuser-0717/datasets/LactMed/tepotinib.jpg,,CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1
../drug-diffuser-0717/datasets/LactMed/disulfiram.jpg,,CCN(CC)C(=S)SSC(=S)N(CC)CC
../drug-diffuser-0717/datasets/LactMed/Dexlansoprazole.jpg,,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1
../drug-diffuser-0717/datasets/LactMed/tamsulosin.jpg,,CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1
../drug-diffuser-0717/datasets/LactMed/Chlorthalidone.jpg,,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl
../drug-diffuser-0717/datasets/LactMed/Midostaurin.jpg,,COC1C(N(C)C(=O)c2ccccc2)CC2OC1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
../drug-diffuser-0717/datasets/LactMed/Cyproheptadine.jpg,,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1
../drug-diffuser-0717/datasets/LactMed/Carbimazole.jpg,,CCOC(=O)n1ccn(C)c1=S
../drug-diffuser-0717/datasets/LactMed/Bendroflumethiazide.jpg,,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(=O)C(Cc1ccccc1)NS2=O
../drug-diffuser-0717/datasets/LactMed/Flecainide.jpg,,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F
../drug-diffuser-0717/datasets/LactMed/Quinine.jpg,,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12
../drug-diffuser-0717/datasets/LactMed/Phenprocoumon.jpg,,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O
../drug-diffuser-0717/datasets/LactMed/atogepant.jpg,,O=C(NC1CC(c2c(F)cccc2F)CN(CC(F)(F)F)C1=O)c1cnc2c(c1)CC1(C2)C(=O)Nc2ncccc21
../drug-diffuser-0717/datasets/LactMed/Caspofungin.jpg,,CC1CCCC(=O)NC(C(O)CCCCCN)C(=O)Oc2cc(ccc2O)CC(C)C(O)C(=O)NC(c2ccc(O)cc2)C(=O)C(C)C1
../drug-diffuser-0717/datasets/LactMed/palonosetron.jpg,,O=C1c2cccc3c2C(CCC3)CN1C1CN2CCC1CC2
../drug-diffuser-0717/datasets/LactMed/Indacaterol.jpg,,CCc1cc(CC)c2c(c1)CC(NCC(O)c1ccc(O)c3cc(=O)[nH]cc13)C2
../drug-diffuser-0717/datasets/LactMed/Buprenorphine.jpg,,CC12CCC3(O1)C1Cc4c(O)ccc5c4C3(CCN1CC1CC1)C(C)(C)C5CC2O
../drug-diffuser-0717/datasets/LactMed/Butorphanol.jpg,,Oc1ccc2c(c1)CC1C(CC3(O)CCCCC13)N2CC1CCCC1
../drug-diffuser-0717/datasets/LactMed/Cefoxitin.jpg,,COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC21
../drug-diffuser-0717/datasets/LactMed/ifosfamide.jpg,,O=P1(NCCCl)OCCCN1CCCl
../drug-diffuser-0717/datasets/LactMed/Azilsartan.jpg,,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1
../drug-diffuser-0717/datasets/LactMed/Iloperidone.jpg,,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1
../drug-diffuser-0717/datasets/LactMed/dihydroergotamine.jpg,,CN1C(=O)C2CC(C(=O)NC3(C)CCCN4C(=O)C(Cc5ccccc5)NC43)CN(C)C2Cc2cccc3[nH]cc1c23
../drug-diffuser-0717/datasets/LactMed/Rotigotine.jpg,,CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1
../drug-diffuser-0717/datasets/LactMed/Flavoxate.jpg,,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O
../drug-diffuser-0717/datasets/LactMed/Ferric Pyrophosphate Citrate.jpg,,C=C(CC(=O)OC(C)CS(=O)(=O)NC(CC(=O)O)(C(=O)O)[N+](=O)[O-])C(CC(=O)O)(C(=O)O)S(=O)(=O)C(N)=CC(=O)O
../drug-diffuser-0717/datasets/LactMed/Dextroamphetamine.jpg,,CC(N)Cc1ccccc1
../drug-diffuser-0717/datasets/LactMed/Cholestyramine.jpg,,CCC(CC(C)c1ccc(CN(C)C)cc1)c1ccc(CC(C)[N+](C)(C)C)cc1
../drug-diffuser-0717/datasets/LactMed/Dipyrone.jpg,,Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C
../drug-diffuser-0717/datasets/LactMed/Leflunomide.jpg,,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
../drug-diffuser-0717/datasets/LactMed/Vinblastine.jpg,,CCC1(C=O)C2CC=C(c3c(OC)ccc4[nH]c(C)cc34)C(CC3(C(=O)OC)c4ccccc4N(C)C3C(OC(C)=O)C3CC3)C1C(C)C2
../drug-diffuser-0717/datasets/LactMed/Thiopental.jpg,,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O
../drug-diffuser-0717/datasets/LactMed/Oritavancin.jpg,,CCC(O)C1NC(=O)C(C)=NC1c1cc2c3cc([nH]c3c1)C(C)NC(=O)c1cc(cc3c1O3)C(O)C(C(=O)NC)CC(N)c1cccc(c1)OC2=O
../drug-diffuser-0717/datasets/LactMed/Clomiphene.jpg,,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1
../drug-diffuser-0717/datasets/LactMed/d-Xylose C14.jpg,,O=CC(O)C(O)C(O)CO
../drug-diffuser-0717/datasets/LactMed/acamprosate.jpg,,CC(=O)NCCCS(=O)(=O)O
../drug-diffuser-0717/datasets/LactMed/polidocanol.jpg,,CCCCCCCCC=CCCCCCNCC(O)CCCCCCCNC(=O)CCCCCO
../drug-diffuser-0717/datasets/LactMed/Technetium Tc 99m Disofenin.jpg,,CC(C)c1cccc(C(C)C)c1NC(=O)CN(CC(=O)O)CC(=O)O
../drug-diffuser-0717/datasets/LactMed/Oxcarbazepine.jpg,,NC(=O)N1c2ccccc2CC(=O)c2ccccc21
../drug-diffuser-0717/datasets/LactMed/Brivaracetam.jpg,,CCCC1CC(=O)N(C(CC)C(N)=O)C1
../drug-diffuser-0717/datasets/LactMed/Bupropion.jpg,,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1
../drug-diffuser-0717/datasets/LactMed/Trazodone.jpg,,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12
../drug-diffuser-0717/datasets/LactMed/Sufentanil.jpg,,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1
../drug-diffuser-0717/datasets/LactMed/Dinoprostone.jpg,,CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O
../drug-diffuser-0717/datasets/LactMed/berotralstat.jpg,,N#Cc1cc(C(Nc2cccc(C(=O)NCC3CC3)c2)c2cccc(CN)c2)n(-c2ccc(C(F)(F)F)cc2F)n1
../drug-diffuser-0717/datasets/LactMed/Iodohippurate Sodium I 131.jpg,,O=[NH+]c1ccccc1C(=O)NCC(=O)[O-]
../drug-diffuser-0717/datasets/LactMed/Tramadol.jpg,,COc1cccc(C2(O)CCCCC2CN(C)C)c1
../drug-diffuser-0717/datasets/LactMed/Gadofosveset.jpg,,CC(=O)CN(CC(CP(=O)(O)CN(CC(=O)O)c1ccccc1)OCCN1CCC(C(=O)[O-])(c2ccccc2)CC1)C(=O)[O-]
../drug-diffuser-0717/datasets/LactMed/Dasatinib.jpg,,Cc1ncc(Cl)c(Nc2ccc(C(=O)Nc3c(C)ccnc3N3CCN(CCO)CC3)s2)n1
../drug-diffuser-0717/datasets/LactMed/Bosutinib.jpg,,COc1cc(Nc2c(C#N)cnc3cc(OC)c(OCCCN4CCN(C)CC4)cc23)c(Cl)cc1Cl
../drug-diffuser-0717/datasets/LactMed/Delavirdine.jpg,,CC(C)Nc1ccc2[nH]c(C(=O)N3CCN(c4ncccc4NS(C)(=O)=O)CC3)cc2c1
../drug-diffuser-0717/datasets/LactMed/tegaserod.jpg,,CCCCCN=C(N)NN=Cc1c[nH]c2ccc(OC)cc12
../drug-diffuser-0717/datasets/LactMed/Oxymorphone.jpg,,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5
../drug-diffuser-0717/datasets/LactMed/Yttrium 90 Ibritumomab Tiuxetan.jpg,,CNC(=O)Nc1ccc(CC(CN2CC(=O)NC(C)C2)N(CC(=O)O)CC(=O)N(C)CC(=O)O)cc1
../drug-diffuser-0717/datasets/LactMed/SAM-e.jpg,,C[S+](CCC(N)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O)C(=O)[O-]
../drug-diffuser-0717/datasets/LactMed/Cyclophosphamide.jpg,,O=P1(N(CCCl)CCCl)NCCCO1
../drug-diffuser-0717/datasets/LactMed/Iodine.jpg,,CC(I)I
../drug-diffuser-0717/datasets/LactMed/diazoxide.jpg,,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1
../drug-diffuser-0717/datasets/LactMed/Epoetin Alfa.jpg,,CC1=CC(OC2CC(C)CCC(=O)OC3(C)C=CCC(C(OC4OC(CN(C)C)C(O)C(O)C4O)C2)C(C)C(O)C3C)COC1=O
../drug-diffuser-0717/datasets/LactMed/Cocaine.jpg,,COC(=O)C1C2CCC(OC(=O)c3ccccc3)CC1N(C)C2
../drug-diffuser-0717/datasets/LactMed/Phenindamine.jpg,,CN1CCC2=C(C1)c1ccccc1C2c1ccccc1
../drug-diffuser-0717/datasets/LactMed/Indium In 111 Pentetate.jpg,,O=C([O-])CC(=O)CN(CCN(CCN(CC(=O)[O-])CC(=O)O)CC(=O)[O-])CC(=O)[O-]
../drug-diffuser-0717/datasets/LactMed/elapegademase.jpg,,COCCOC(=O)NCCCCC(N)C(=O)O
../drug-diffuser-0717/datasets/LactMed/voclosporin.jpg,,C=CC1CC=CC(=O)NC(C)C(C)CNC(=O)C(CC(=O)N2CC(C(C)C)NC(=O)C2C)NC(=O)C(C(C)C)NC(=O)C(C(C)C)NC1=O
../drug-diffuser-0717/datasets/LactMed/Binimetinib.jpg,,Cn1cnc2c(NCCO)c(C(=O)NO)cc(Oc3ccc(Br)cc3F)c21
../drug-diffuser-0717/datasets/LactMed/Sulfadoxine and Pyrimethamine.jpg,,CCc1nc(N)nc(NS(=O)(=O)c2ccc(N)cc2-c2c(OC)nc(N)nc2-c2ccc(Cl)cc2)c1N
../drug-diffuser-0717/datasets/LactMed/Tinzaparin.jpg,,CC(=O)C1OC(OC2C(O)C(O)C(OS(=O)(=O)O)C(O)C2OS(=O)(=O)O)OC1C1OC(C(=O)O)C(O)C(O)C1(O)C(=O)O
../drug-diffuser-0717/datasets/LactMed/Sibutramine.jpg,,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1
../drug-diffuser-0717/datasets/LactMed/Pentobarbital.jpg,,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O
../drug-diffuser-0717/datasets/LactMed/Acebutolol.jpg,,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1
../drug-diffuser-0717/datasets/LactMed/Fidaxomicin.jpg,,COC1CC(O)C(c2cccc(O)c2)OC(=O)CCC2(C)OC2CC(OC2C=C(C)C(=O)c3c2cc(C)oc3=O)C(C)C(O)C1O
../drug-diffuser-0717/datasets/LactMed/Ketotifen.jpg,,CN1CCC(=C2c3ccccc3CC(=O)c3ccsc32)CC1
../drug-diffuser-0717/datasets/LactMed/Vitamin A.jpg,,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO
../drug-diffuser-0717/datasets/LactMed/Losartan.jpg,,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
../drug-diffuser-0717/datasets/LactMed/Divalproex.jpg,,CCCC(CCC)C(=O)C(CCC)C(CCC)C(=O)[O-]
../drug-diffuser-0717/datasets/LactMed/Molindone.jpg,,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2
../drug-diffuser-0717/datasets/LactMed/Tripelennamine.jpg,,CN(C)CCN(Cc1ccccc1)c1ccccn1
../drug-diffuser-0717/datasets/LactMed/Hydroxychloroquine.jpg,,CCN(CCCC(C)CCO)Nc1ccnc2cc(Cl)ccc12
../drug-diffuser-0717/datasets/LactMed/Mesalamine.jpg,,Nc1ccc(O)c(C(=O)O)c1
../drug-diffuser-0717/datasets/LactMed/Telbivudine.jpg,,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O
../drug-diffuser-0717/datasets/LactMed/Fenoprofen.jpg,,CC(C(=O)O)c1cccc(Oc2ccccc2)c1
../drug-diffuser-0717/datasets/LactMed/Emtricitabine.jpg,,Nc1nc(=O)n(C2CSC(CO)O2)cc1F
../drug-diffuser-0717/datasets/LactMed/Diphenhydramine.jpg,,CN(C)CCOC(c1ccccc1)c1ccccc1
../drug-diffuser-0717/datasets/LactMed/Ammonia N 13.jpg,,CC(CN)C1CCC=CCCC1
../drug-diffuser-0717/datasets/LactMed/Epinephrine.jpg,,CNCC(O)c1ccc(O)c(O)c1
../drug-diffuser-0717/datasets/LactMed/lumateperone.jpg,,CN1CCN2CC3CCN(CCCC(=O)c4ccc(F)cc4)CC3c3cccc1c32
../drug-diffuser-0717/datasets/LactMed/Metipranolol.jpg,,CC(=O)Oc1c(C)cc(C)c(OCC(O)CNC(C)C)c1C
../drug-diffuser-0717/datasets/LactMed/(14C)-Glycocholic Acid.jpg,,CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C
../drug-diffuser-0717/datasets/LactMed/Candesartan.jpg,,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
../drug-diffuser-0717/datasets/LactMed/Sodium Phosphate P 32.jpg,,N#[N+]C([O-])P(=O)([O-])[O-]
../drug-diffuser-0717/datasets/LactMed/Saccharin.jpg,,O=C1NS(=O)(=O)c2ccccc21
../drug-diffuser-0717/datasets/LactMed/Deferoxamine.jpg,,CC(CCCN)C(=O)NCCCCC(O)CNC(=O)CCCCC(=O)NCCCCC(N)C(=O)CCCCO
../drug-diffuser-0717/datasets/LactMed/Chlorhexidine.jpg,,NC(=NCCCCCCN=C(N)N=C(N)Nc1ccc(Cl)cc1)N=C(N)Nc1ccc(Cl)cc1
../drug-diffuser-0717/datasets/LactMed/miglustat.jpg,,CCCCN1CC(O)C(O)C(O)C1CO
../drug-diffuser-0717/datasets/LactMed/Fluocinonide.jpg,,CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C
../drug-diffuser-0717/datasets/LactMed/Furosemide.jpg,,NS(=O)(=O)c1cc(Cl)c(C(=O)O)cc1NCc1ccco1
../drug-diffuser-0717/datasets/LactMed/Theophylline.jpg,,Cn1c(=O)c2[nH]cnc2n(C)c1=O
../drug-diffuser-0717/datasets/LactMed/Varenicline.jpg,,c1cnc2cc3c(cc2c1)C1CNCC3C1
../drug-diffuser-0717/datasets/LactMed/Trovafloxacin.jpg,,NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12
../drug-diffuser-0717/datasets/LactMed/Selegiline.jpg,,C#CCN(C)C(C)Cc1ccccc1
../drug-diffuser-0717/datasets/LactMed/(1-14C)-Triolein.jpg,,CCCCCCCCCCCCC(=O)NCCCCC(CNCCCCCCO)OC(=O)C1CCCCC1NCCCCCCN=C=O
../drug-diffuser-0717/datasets/LactMed/Delafloxacin.jpg,,Nc1cc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1Cl
../drug-diffuser-0717/datasets/LactMed/Amiloride.jpg,,NC(N)=NC(=O)c1nc(Cl)c(N)nc1N
../drug-diffuser-0717/datasets/LactMed/Clotrimazole.jpg,,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1
../drug-diffuser-0717/datasets/LactMed/fedratinib.jpg,,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1
../drug-diffuser-0717/datasets/LactMed/Desonide.jpg,,CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1
../drug-diffuser-0717/datasets/LactMed/Dolutegravir.jpg,,CC1CCOC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12
../drug-diffuser-0717/datasets/LactMed/Exenatide.jpg,,CNC(=O)c1cc2[nH][nH]c(=O)c2cc1-c1c2c(C(=O)C3=CC(=O)C4=C3CCC=C4C3CCC3)nc3oc4c(cccc4c(=O)c13)C(C)N=C2N
../drug-diffuser-0717/datasets/LactMed/Cefepime.jpg,,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[N+]3(C)CCCC3)CSC12)c1csc(N)n1
../drug-diffuser-0717/datasets/LactMed/Loperamide.jpg,,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
../drug-diffuser-0717/datasets/LactMed/Maraviroc.jpg,,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CCC(NC(=O)C1CCC(F)(F)CC1)c1ccccc1
../drug-diffuser-0717/datasets/LactMed/Ruxolitinib.jpg,,N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1
../drug-diffuser-0717/datasets/LactMed/Iodohippurate Sodium I 123.jpg,,[NH3+]CC(=O)NCC(=O)c1ccccc1[O-]
../drug-diffuser-0717/datasets/LactMed/Fluoxetine.jpg,,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1
../drug-diffuser-0717/datasets/LactMed/Glipizide.jpg,,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1
../drug-diffuser-0717/datasets/LactMed/avapritinib.jpg,,Cn1cc(-c2cc3c(N4CCN(c5ncc(C(C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1
../drug-diffuser-0717/datasets/LactMed/Diethyltoluamide.jpg,,CCN(CC)C(=O)c1cccc(C)c1
../drug-diffuser-0717/datasets/LactMed/Carboplatin.jpg,,CCCNC1CC(N)C(C(=O)O)(C(=O)O)C1
../drug-diffuser-0717/datasets/LactMed/Flurbiprofen.jpg,,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1
../drug-diffuser-0717/datasets/LactMed/Benzocaine.jpg,,CCOC(=O)c1ccc(N)cc1
../drug-diffuser-0717/datasets/LactMed/Flunisolide.jpg,,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1
../drug-diffuser-0717/datasets/LactMed/teduglutide.jpg,,C=C1C(O)CC2(C)C(C3=CC(=O)OC3O)CCC2(C)C2C(OC3OC(C)Cc4c3ccc(O)c4C(=O)O)CC3(C)C(O)CCC1C23O
../drug-diffuser-0717/datasets/LactMed/Nebivolol.jpg,,OC(CNCC1CCc2cc(F)ccc2O1)C(O)C1CCc2cc(F)ccc2O1
../drug-diffuser-0717/datasets/LactMed/Pimecrolimus.jpg,,CCC1CC(C)C(OC(=O)C2CCC(C)CN2)C(=O)OC(C(C)C=C(C)C2(O)CCCC2)CC2OC(=O)C(C)=CC(C)C(O2)C1OC
../drug-diffuser-0717/datasets/LactMed/Propofol.jpg,,CC(C)c1cccc(C(C)C)c1O
../drug-diffuser-0717/datasets/LactMed/Alcohol.jpg,,CCPO
../drug-diffuser-0717/datasets/LactMed/Desirudin.jpg,,CC1C=CC(=O)NC(c2ccc3c(c2)OCO3)C(O)C=C2NCCCC3CC(OC(=O)c4cccc(c4)CC4(O)CCC(C)C14)C23O
../drug-diffuser-0717/datasets/LactMed/Segesterone.jpg,,C=C1CC2C3CCC4=CC(=O)CCC4(C)C3CCC2(C)C1(O)C(C)=O
../drug-diffuser-0717/datasets/LactMed/Ledipasvir.jpg,,
../drug-diffuser-0717/datasets/LactMed/Drospirenone.jpg,,CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1
../drug-diffuser-0717/datasets/LactMed/eltrombopag.jpg,,Cc1cc(-n2[nH]c(C)c(N=Nc3cccc(-c4ccccc4C(=O)O)c3)c2=O)c(C)cc1O
../drug-diffuser-0717/datasets/LactMed/dolasetron.jpg,,O=C(OC1CC2CC3CC(=O)C(C1)C(C3)C2)c1c[nH]c2ccccc12
../drug-diffuser-0717/datasets/LactMed/Imipramine.jpg,,CN(C)CCCN1c2ccccc2CCc2ccccc21
../drug-diffuser-0717/datasets/LactMed/Omeprazole.jpg,,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1
../drug-diffuser-0717/datasets/LactMed/Levobunolol.jpg,,CC(C)(C)NCC(O)COc1cccc2c1CCCC2=O
